residence,workplace,commuters
Machias,Three Lakes,157.0
Maltby,Everett,4642.0
Maltby,Olympia,81.0
Maltby,Mill Creek,3794.0
Maltby,Monroe,796.0
Maltby,Mountlake Terrace,274.0
Maltby,Mukilteo,362.0
Maltby,Seattle,4421.0
Maltby,Woodinville,17910.0
Maltby,Newcastle,103.0
Maltby,Pullman,103.0
Maltby,North Bend,103.0
Maltby,Burien,90.0
Maltby,Lake Forest Park,362.0
Maltby,Tukwila,443.0
Maltby,Tacoma,180.0
Maltby,Auburn,90.0
Maltby,Bellevue,2224.0
Maltby,Enumclaw,90.0
Maltby,Federal Way,252.0
Maltby,Issaquah,288.0
Maltby,Kenmore,433.0
Maltby,Redmond,2589.0
Maltby,Renton,103.0
Maltby,SeaTac,1905.0
Maltby,Shoreline,342.0
Maltby,Snoqualmie,162.0
Maltby,Kent,284.0
Maltby,Bellingham,193.0
Maltby,Arlington,171.0
Maltby,Snohomish,4098.0
Maltby,Des Moines,90.0
Maltby,Kirkland,6710.0
Maltby,Bothell,12274.0
Maltby,Edmonds,838.0
Maltby,Lake Stevens,375.0
Maltby,Lynnwood,1041.0
Maltby,Marysville,769.0
Maltby,Burlington,81.0
Maltby,Brier,90.0
Maltby,Bothell West,668.0
Maltby,Bunk Foss,316.0
Maltby,Chain Lake,184.0
Maltby,Clearview,2864.0
Maltby,Cottage Lake,1292.0
Maltby,Eastmont,290.0
Maltby,Esperance,81.0
Maltby,Fobes Hill,2077.0
Maltby,Fords Prairie,81.0
Maltby,High Bridge,103.0
Maltby,Lake Stickney,101.0
Maltby,Larch Way,265.0
Maltby,Martha Lake,262.0
Maltby,Mill Creek East,343.0
Maltby,Monroe North,3028.0
Maltby,North Lynnwood,4090.0
Maltby,Picnic Point,184.0
Maltby,Silver Firs,90.0
Manchester,Olympia,93.0
Manchester,Seattle,721.0
Manchester,Bainbridge Island,93.0
Manchester,Poulsbo,468.0
Manchester,North Bend,93.0
Manchester,Burien,93.0
Manchester,Tukwila,280.0
Manchester,Edgewood,93.0
Manchester,Gig Harbor,93.0
Manchester,Lakewood,467.0
Manchester,Tacoma,1305.0
Manchester,University Place,303.0
Manchester,Auburn,93.0
Manchester,Federal Way,93.0
Manchester,SeaTac,561.0
Manchester,Puyallup,372.0
Manchester,Shelton,93.0
Manchester,Bremerton,2336.0
Manchester,Port Orchard,2620.0
Manchester,Bangor Base,187.0
Manchester,Bethel,1006.0
Manchester,East Port Orchard,6037.0
Manchester,Key Center,93.0
Manchester,Navy Yard City,187.0
Manchester,Parkland,93.0
Manchester,Parkwood,1684.0
Manchester,Port Gamble Tribal Community,187.0
Manchester,Rosedale,210.0
Manchester,Silverdale,1918.0
Manchester,South Hill,280.0
Manchester,Southworth,725.0
Manchester,Summit View,93.0
Manchester,Suquamish,280.0
Manchester,Vashon,93.0
Manchester,Wauna,93.0
Manchester,Wollochet,748.0
Maple Heights-Lake Desire,Othello,165.0
Maple Heights-Lake Desire,Centralia,82.0
Maple Heights-Lake Desire,Seattle,1670.0
Maple Heights-Lake Desire,Woodinville,103.0
Maple Heights-Lake Desire,Burien,411.0
Maple Heights-Lake Desire,Tukwila,3732.0
Maple Heights-Lake Desire,Tacoma,247.0
Maple Heights-Lake Desire,Auburn,82.0
Maple Heights-Lake Desire,Bellevue,990.0
Maple Heights-Lake Desire,Covington,82.0
Maple Heights-Lake Desire,Federal Way,330.0
Maple Heights-Lake Desire,Issaquah,414.0
Maple Heights-Lake Desire,Redmond,82.0
Maple Heights-Lake Desire,Renton,1508.0
Maple Heights-Lake Desire,SeaTac,808.0
Maple Heights-Lake Desire,Snoqualmie,82.0
Maple Heights-Lake Desire,Kent,1511.0
Maple Heights-Lake Desire,Maple Valley,1720.0
Maple Heights-Lake Desire,Bellingham,82.0
Maple Heights-Lake Desire,Puyallup,82.0
Maple Heights-Lake Desire,Bothell,82.0
Maple Heights-Lake Desire,East Renton Highlands,435.0
Maple Heights-Lake Desire,Hobart,82.0
Maple Heights-Lake Desire,Lake Morton-Berrydale,82.0
Maple Heights-Lake Desire,Shadow Lake,82.0
Maple Heights-Lake Desire,White Center,103.0
Maple Heights-Lake Desire,Wollochet,82.0
Maplewood,Vancouver,102.0
Maplewood,Olympia,204.0
Maplewood,Seattle,102.0
Maplewood,Tukwila,562.0
Maplewood,Bonney Lake,102.0
Maplewood,Gig Harbor,3168.0
Maplewood,Lakewood,331.0
Maplewood,Tacoma,1989.0
Maplewood,University Place,306.0
Maplewood,Bellevue,102.0
Maplewood,Federal Way,306.0
Maplewood,Issaquah,204.0
Maplewood,Redmond,204.0
Maplewood,SeaTac,842.0
Maplewood,Kent,102.0
Maplewood,Des Moines,102.0
Maplewood,Bremerton,306.0
Maplewood,Artondale,562.0
Maplewood,East Port Orchard,306.0
Maplewood,Fox Island,102.0
Maplewood,North Fort Lewis,102.0
Maplewood,Parkland,102.0
Maplewood,Parkwood,153.0
Maplewood,Rosedale,408.0
Maplewood,Silverdale,204.0
Maplewood,Spanaway,102.0
Maplewood,Waller,102.0
Maplewood,Wollochet,6285.0
Marrowstone,Poulsbo,172.0
Marrowstone,Tacoma,997.0
Marrowstone,Federal Way,137.0
Marrowstone,SeaTac,275.0
Marrowstone,Port Angeles,274.0
Marrowstone,Lynnwood,137.0
Marrowstone,Bremerton,550.0
Marrowstone,Fort Lewis,137.0
Marrowstone,Port Angeles East,275.0
Marrowstone,Port Gamble Tribal Community,310.0
Marrowstone,Silverdale,999.0
Martha Lake,Tumwater,69.0
Martha Lake,Everett,4378.0
Martha Lake,Olympia,80.0
Martha Lake,Mill Creek,6928.0
Martha Lake,Mountlake Terrace,692.0
Martha Lake,Mukilteo,541.0
Martha Lake,Seattle,4484.0
Martha Lake,Woodinville,795.0
Martha Lake,Mercer Island,242.0
Martha Lake,Lake Forest Park,229.0
Martha Lake,Tukwila,808.0
Martha Lake,Anacortes,69.0
Martha Lake,Tacoma,80.0
Martha Lake,Bellevue,379.0
Martha Lake,Federal Way,299.0
Martha Lake,Issaquah,80.0
Martha Lake,Kenmore,69.0
Martha Lake,Redmond,582.0
Martha Lake,SeaTac,1577.0
Martha Lake,Shoreline,1376.0
Martha Lake,Snoqualmie,69.0
Martha Lake,Kent,138.0
Martha Lake,Snohomish,149.0
Martha Lake,Kirkland,1352.0
Martha Lake,Bothell,2074.0
Martha Lake,Edmonds,1173.0
Martha Lake,Lake Stevens,277.0
Martha Lake,Lynnwood,4000.0
Martha Lake,Marysville,351.0
Martha Lake,Brier,80.0
Martha Lake,Boulevard Park,69.0
Martha Lake,Clearview,149.0
Martha Lake,Cottage Lake,69.0
Martha Lake,Eastmont,472.0
Martha Lake,Esperance,69.0
Martha Lake,Lake Stickney,299.0
Martha Lake,Larch Way,4680.0
Martha Lake,Maltby,149.0
Martha Lake,Mill Creek East,236.0
Martha Lake,Monroe North,138.0
Martha Lake,North Lynnwood,11992.0
Martha Lake,Parkland,121.0
Martha Lake,Suquamish,69.0
Meadowdale,Everett,1805.0
Meadowdale,Mill Creek,468.0
Meadowdale,Mountlake Terrace,378.0
Meadowdale,Mukilteo,356.0
Meadowdale,Seattle,1825.0
Meadowdale,Woodinville,178.0
Meadowdale,Newcastle,89.0
Meadowdale,Lake Forest Park,89.0
Meadowdale,Tukwila,89.0
Meadowdale,Tacoma,89.0
Meadowdale,Auburn,89.0
Meadowdale,Bellevue,178.0
Meadowdale,Federal Way,89.0
Meadowdale,Issaquah,89.0
Meadowdale,Kenmore,89.0
Meadowdale,SeaTac,424.0
Meadowdale,Shoreline,445.0
Meadowdale,Kent,89.0
Meadowdale,Arlington,178.0
Meadowdale,Kirkland,178.0
Meadowdale,Bothell,267.0
Meadowdale,Edmonds,980.0
Meadowdale,Lynnwood,5066.0
Meadowdale,Marysville,178.0
Meadowdale,Esperance,379.0
Meadowdale,Mill Creek East,89.0
Meadowdale,North Lynnwood,3058.0
Meadowdale,Picnic Point,1049.0
Meadow Glade,Vancouver,7704.0
Meadow Glade,Lacey,97.0
Meadow Glade,Long Beach,219.0
Meadow Glade,SeaTac,292.0
Meadow Glade,Union Gap,68.0
Meadow Glade,Longview,68.0
Meadow Glade,Battle Ground,8352.0
Meadow Glade,Camas,815.0
Meadow Glade,Brush Prairie,1823.0
Meadow Glade,Duluth,301.0
Meadow Glade,Five Corners,803.0
Meadow Glade,Hazel Dell,2844.0
Meadow Glade,Hockinson,321.0
Meadow Glade,Lake Shore,204.0
Meadow Glade,Lewisville,221.0
Meadow Glade,Mount Vista,1417.0
Meadow Glade,Orchards,917.0
Meadow Glade,Salmon Creek,855.0
Midland,Chehalis,75.0
Midland,Lacey,75.0
Midland,Olympia,75.0
Midland,Seattle,300.0
Midland,Poulsbo,151.0
Midland,Tukwila,150.0
Midland,Bonney Lake,113.0
Midland,Gig Harbor,75.0
Midland,Lakewood,2412.0
Midland,Tacoma,7940.0
Midland,University Place,226.0
Midland,Federal Way,300.0
Midland,SeaTac,226.0
Midland,Kent,75.0
Midland,Puyallup,1433.0
Midland,Des Moines,151.0
Midland,Kirkland,113.0
Midland,Sumner,188.0
Midland,Bremerton,225.0
Midland,Alderton,113.0
Midland,Clover Creek,792.0
Midland,Parkland,1206.0
Midland,Port Gamble Tribal Community,226.0
Midland,Silverdale,169.0
Midland,South Hill,452.0
Midland,Spanaway,151.0
Midland,Summit View,75.0
Midland,Suquamish,75.0
Midland,Waller,75.0
Midland,Wollochet,75.0
Mill Creek East,Everett,802.0
Mill Creek East,Mill Creek,4332.0
Mill Creek East,Mountlake Terrace,79.0
Mill Creek East,Mukilteo,118.0
Mill Creek East,Seattle,775.0
Mill Creek East,Woodinville,784.0
Mill Creek East,Yarrow Point,39.0
Mill Creek East,Burien,119.0
Mill Creek East,Tukwila,168.0
Mill Creek East,Anacortes,79.0
Mill Creek East,Tacoma,117.0
Mill Creek East,University Place,79.0
Mill Creek East,Spokane,39.0
Mill Creek East,Auburn,39.0
Mill Creek East,Bellevue,364.0
Mill Creek East,Federal Way,446.0
Mill Creek East,Issaquah,79.0
Mill Creek East,Redmond,396.0
Mill Creek East,Sammamish,39.0
Mill Creek East,SeaTac,288.0
Mill Creek East,Shoreline,196.0
Mill Creek East,Snoqualmie,39.0
Mill Creek East,Cheney,39.0
Mill Creek East,Bellingham,39.0
Mill Creek East,Snohomish,158.0
Mill Creek East,Kirkland,850.0
Mill Creek East,Bothell,1449.0
Mill Creek East,Edmonds,198.0
Mill Creek East,Lynnwood,356.0
Mill Creek East,Marysville,196.0
Mill Creek East,Burlington,89.0
Mill Creek East,Bothell West,287.0
Mill Creek East,Bunk Foss,39.0
Mill Creek East,Cottage Lake,39.0
Mill Creek East,Eastmont,228.0
Mill Creek East,Esperance,79.0
Mill Creek East,Fobes Hill,129.0
Mill Creek East,Lake Cassidy,49.0
Mill Creek East,Lake Stickney,39.0
Mill Creek East,Larch Way,248.0
Mill Creek East,Maltby,79.0
Mill Creek East,Martha Lake,79.0
Mill Creek East,Monroe North,99.0
Mill Creek East,North Lynnwood,1310.0
Mill Creek East,Silver Firs,79.0
Mill Creek East,Waller,39.0
Minnehaha,Vancouver,31385.0
Minnehaha,Pasco,92.0
Minnehaha,Mill Creek,185.0
Minnehaha,Seattle,67.0
Minnehaha,Colville,67.0
Minnehaha,Tacoma,504.0
Minnehaha,Spokane,67.0
Minnehaha,Federal Way,92.0
Minnehaha,SeaTac,295.0
Minnehaha,Sumner,67.0
Minnehaha,Longview,270.0
Minnehaha,Battle Ground,768.0
Minnehaha,Camas,552.0
Minnehaha,Brush Prairie,295.0
Minnehaha,Central Park,135.0
Minnehaha,Five Corners,791.0
Minnehaha,Hazel Dell,4078.0
Minnehaha,Mount Vista,1515.0
Minnehaha,Orchards,1232.0
Minnehaha,Salmon Creek,1009.0
Minnehaha,Tanglewilde,67.0
Mirrormont,Everett,82.0
Mirrormont,Mill Creek,82.0
Mirrormont,Seattle,738.0
Mirrormont,Woodinville,164.0
Mirrormont,Mercer Island,82.0
Mirrormont,North Bend,742.0
Mirrormont,Lake Forest Park,82.0
Mirrormont,Tukwila,577.0
Mirrormont,Anacortes,82.0
Mirrormont,Lakewood,164.0
Mirrormont,Tacoma,308.0
Mirrormont,Bellevue,2120.0
Mirrormont,Covington,82.0
Mirrormont,Federal Way,82.0
Mirrormont,Issaquah,5895.0
Mirrormont,Redmond,246.0
Mirrormont,Renton,246.0
Mirrormont,Sammamish,246.0
Mirrormont,SeaTac,412.0
Mirrormont,Snoqualmie,247.0
Mirrormont,Kent,267.0
Mirrormont,Maple Valley,596.0
Mirrormont,Bellingham,164.0
Mirrormont,Puyallup,82.0
Mirrormont,Snohomish,82.0
Mirrormont,Kirkland,595.0
Mirrormont,Bothell,82.0
Mirrormont,Lynnwood,246.0
Mirrormont,Yakima,82.0
Mirrormont,East Renton Highlands,164.0
Monroe North,Vancouver,68.0
Monroe North,Everett,1943.0
Monroe North,Olympia,68.0
Monroe North,Mill Creek,478.0
Monroe North,Monroe,2937.0
Monroe North,Mountlake Terrace,136.0
Monroe North,Mukilteo,68.0
Monroe North,Seattle,204.0
Monroe North,Woodinville,1160.0
Monroe North,Tukwila,341.0
Monroe North,Lakewood,136.0
Monroe North,Tacoma,136.0
Monroe North,Bellevue,818.0
Monroe North,Federal Way,68.0
Monroe North,Redmond,544.0
Monroe North,SeaTac,614.0
Monroe North,Shoreline,68.0
Monroe North,Puyallup,68.0
Monroe North,Snohomish,1724.0
Monroe North,Sultan,204.0
Monroe North,Kirkland,1380.0
Monroe North,Bothell,545.0
Monroe North,Lake Stevens,136.0
Monroe North,Lynnwood,204.0
Monroe North,Marysville,477.0
Monroe North,Burlington,136.0
Monroe North,Bothell West,68.0
Monroe North,Bunk Foss,222.0
Monroe North,Chain Lake,204.0
Monroe North,Eastmont,136.0
Monroe North,Fobes Hill,734.0
Monroe North,Fords Prairie,204.0
Monroe North,Maltby,391.0
Monroe North,North Lynnwood,358.0
Moses Lake North,Othello,85.0
Moses Lake North,Kennewick,170.0
Moses Lake North,Spokane Valley,85.0
Moses Lake North,Airway Heights,256.0
Moses Lake North,East Wenatchee,213.0
Moses Lake North,Lakewood,85.0
Moses Lake North,Tacoma,85.0
Moses Lake North,Spokane,999.0
Moses Lake North,Issaquah,85.0
Moses Lake North,Union Gap,85.0
Moses Lake North,Yakima,85.0
Mount Vista,Vancouver,10627.0
Mount Vista,Lacey,84.0
Mount Vista,Seattle,84.0
Mount Vista,Spokane Valley,84.0
Mount Vista,Tacoma,168.0
Mount Vista,Auburn,252.0
Mount Vista,Kent,84.0
Mount Vista,Puyallup,84.0
Mount Vista,Kelso,105.0
Mount Vista,Longview,375.0
Mount Vista,Washougal,84.0
Mount Vista,Battle Ground,628.0
Mount Vista,Camas,126.0
Mount Vista,Bethel,84.0
Mount Vista,Brush Prairie,337.0
Mount Vista,Duluth,252.0
Mount Vista,Felida,356.0
Mount Vista,Five Corners,589.0
Mount Vista,Hazel Dell,6281.0
Mount Vista,Hockinson,169.0
Mount Vista,Lake Shore,168.0
Mount Vista,Meadow Glade,823.0
Mount Vista,Minnehaha,206.0
Mount Vista,Orchards,524.0
Mount Vista,Salmon Creek,2915.0
Navy Yard City,Everett,90.0
Navy Yard City,Seattle,720.0
Navy Yard City,Bainbridge Island,159.0
Navy Yard City,Poulsbo,90.0
Navy Yard City,Burien,90.0
Navy Yard City,Tukwila,181.0
Navy Yard City,Tacoma,451.0
Navy Yard City,Auburn,90.0
Navy Yard City,Federal Way,90.0
Navy Yard City,Redmond,113.0
Navy Yard City,SeaTac,181.0
Navy Yard City,Shoreline,270.0
Navy Yard City,Bremerton,8111.0
Navy Yard City,Port Orchard,454.0
Navy Yard City,Bethel,454.0
Navy Yard City,East Port Orchard,1000.0
Navy Yard City,Enetai,181.0
Navy Yard City,Key Center,90.0
Navy Yard City,Manchester,90.0
Navy Yard City,Parkland,90.0
Navy Yard City,Parkwood,272.0
Navy Yard City,Port Gamble Tribal Community,295.0
Navy Yard City,Silverdale,3251.0
Navy Yard City,Summit View,90.0
Navy Yard City,Suquamish,181.0
Navy Yard City,Tracyton,204.0
Navy Yard City,Wollochet,90.0
Nisqually Indian Community,Tumwater,322.0
Nisqually Indian Community,Everett,75.0
Nisqually Indian Community,Lacey,3454.0
Nisqually Indian Community,Olympia,2197.0
Nisqually Indian Community,Seattle,151.0
Nisqually Indian Community,Milton,75.0
Nisqually Indian Community,Lakewood,850.0
Nisqually Indian Community,Tacoma,548.0
Nisqually Indian Community,University Place,151.0
Nisqually Indian Community,Auburn,150.0
Nisqually Indian Community,Federal Way,321.0
Nisqually Indian Community,SeaTac,151.0
Nisqually Indian Community,Algona,75.0
Nisqually Indian Community,Kent,75.0
Nisqually Indian Community,Puyallup,150.0
Nisqually Indian Community,Shelton,75.0
Nisqually Indian Community,Clover Creek,75.0
Nisqually Indian Community,Fords Prairie,151.0
Nisqually Indian Community,Fort Lewis,227.0
Nisqually Indian Community,North Fort Lewis,151.0
Nisqually Indian Community,Parkland,113.0
Nisqually Indian Community,South Hill,719.0
Nisqually Indian Community,Spanaway,75.0
Nisqually Indian Community,Tanglewilde,3152.0
North Fort Lewis,Othello,36.0
North Fort Lewis,Lacey,109.0
North Fort Lewis,Olympia,338.0
North Fort Lewis,Seattle,181.0
North Fort Lewis,North Bend,36.0
North Fort Lewis,Burien,45.0
North Fort Lewis,Tukwila,146.0
North Fort Lewis,Spokane Valley,36.0
North Fort Lewis,Bonney Lake,36.0
North Fort Lewis,Buckley,36.0
North Fort Lewis,Lakewood,4452.0
North Fort Lewis,Tacoma,1943.0
North Fort Lewis,University Place,72.0
North Fort Lewis,Federal Way,283.0
North Fort Lewis,SeaTac,256.0
North Fort Lewis,Puyallup,145.0
North Fort Lewis,Bethel,36.0
North Fort Lewis,Clover Creek,36.0
North Fort Lewis,Fort Lewis,1146.0
North Fort Lewis,Ketron Island,110.0
North Fort Lewis,McChord AFB,137.0
North Fort Lewis,Parkland,73.0
North Fort Lewis,South Hill,73.0
North Fort Lewis,Tanglewilde,357.0
North Lynnwood,Everett,8054.0
North Lynnwood,Lacey,63.0
North Lynnwood,Olympia,48.0
North Lynnwood,Mill Creek,2003.0
North Lynnwood,Monroe,149.0
North Lynnwood,Mountlake Terrace,1653.0
North Lynnwood,Mukilteo,1862.0
North Lynnwood,Seattle,8175.0
North Lynnwood,Woodinville,1682.0
North Lynnwood,Mercer Island,271.0
North Lynnwood,Newcastle,164.0
North Lynnwood,Pullman,203.0
North Lynnwood,Lake Forest Park,559.0
North Lynnwood,Tukwila,894.0
North Lynnwood,Spokane Valley,63.0
North Lynnwood,Tacoma,601.0
North Lynnwood,Bellevue,1057.0
North Lynnwood,Federal Way,777.0
North Lynnwood,Kenmore,197.0
North Lynnwood,Redmond,500.0
North Lynnwood,Renton,83.0
North Lynnwood,SeaTac,2058.0
North Lynnwood,Shoreline,1820.0
North Lynnwood,Snoqualmie,101.0
North Lynnwood,Kent,507.0
North Lynnwood,Maple Valley,307.0
North Lynnwood,Medina,83.0
North Lynnwood,Bellingham,202.0
North Lynnwood,Puyallup,111.0
North Lynnwood,Arlington,149.0
North Lynnwood,Snohomish,164.0
North Lynnwood,Sultan,188.0
North Lynnwood,Des Moines,194.0
North Lynnwood,Kirkland,2134.0
North Lynnwood,Sumner,63.0
North Lynnwood,Bothell,2696.0
North Lynnwood,Edmonds,4413.0
North Lynnwood,Lake Stevens,286.0
North Lynnwood,Lynnwood,20468.0
North Lynnwood,Marysville,774.0
North Lynnwood,Burlington,258.0
North Lynnwood,Brier,131.0
North Lynnwood,Oak Harbor,101.0
North Lynnwood,Bothell West,278.0
North Lynnwood,Bunk Foss,63.0
North Lynnwood,Clearview,127.0
North Lynnwood,Cottage Lake,332.0
North Lynnwood,Eastmont,363.0
North Lynnwood,East Port Orchard,63.0
North Lynnwood,Esperance,1924.0
North Lynnwood,Fobes Hill,286.0
North Lynnwood,Lake Stickney,952.0
North Lynnwood,Larch Way,2249.0
North Lynnwood,Maltby,264.0
North Lynnwood,Maple Heights-Lake Desire,48.0
North Lynnwood,Marrowstone,48.0
North Lynnwood,Martha Lake,1090.0
North Lynnwood,Mill Creek East,83.0
North Lynnwood,Monroe North,210.0
North Lynnwood,Picnic Point,2233.0
North Lynnwood,Silver Firs,48.0
North Lynnwood,Spanaway,63.0
Orchards,Vancouver,37522.0
Orchards,Pasco,84.0
Orchards,Seattle,146.0
Orchards,Burien,72.0
Orchards,Lakewood,84.0
Orchards,Long Beach,73.0
Orchards,Auburn,219.0
Orchards,Federal Way,146.0
Orchards,SeaTac,210.0
Orchards,Union Gap,254.0
Orchards,Longview,360.0
Orchards,Washougal,237.0
Orchards,Battle Ground,736.0
Orchards,Camas,1914.0
Orchards,Brush Prairie,1985.0
Orchards,Duluth,73.0
Orchards,Five Corners,5758.0
Orchards,Hazel Dell,3889.0
Orchards,Hockinson,399.0
Orchards,Lake Shore,169.0
Orchards,Meadow Glade,679.0
Orchards,Minnehaha,156.0
Orchards,Mount Vista,1964.0
Orchards,Salmon Creek,556.0
Orchards,Skamokawa Valley,73.0
Otis Orchards-East Farms,Pasco,106.0
Otis Orchards-East Farms,Olympia,85.0
Otis Orchards-East Farms,Pullman,85.0
Otis Orchards-East Farms,North Bend,170.0
Otis Orchards-East Farms,Tukwila,170.0
Otis Orchards-East Farms,Spokane Valley,13292.0
Otis Orchards-East Farms,Airway Heights,85.0
Otis Orchards-East Farms,Bonney Lake,85.0
Otis Orchards-East Farms,Spokane,5974.0
Otis Orchards-East Farms,Federal Way,170.0
Otis Orchards-East Farms,SeaTac,340.0
Otis Orchards-East Farms,Cheney,340.0
Otis Orchards-East Farms,Millwood,276.0
Otis Orchards-East Farms,Town and Country,85.0
Parkland,Vancouver,61.0
Parkland,Walla Walla,185.0
Parkland,Centralia,70.0
Parkland,Everett,124.0
Parkland,Lacey,665.0
Parkland,Olympia,507.0
Parkland,Monroe,61.0
Parkland,Mountlake Terrace,138.0
Parkland,Seattle,2870.0
Parkland,Woodinville,185.0
Parkland,Poulsbo,46.0
Parkland,Milton,239.0
Parkland,North Bend,68.0
Parkland,Pacific,58.0
Parkland,Burien,867.0
Parkland,Tukwila,2719.0
Parkland,Bonney Lake,526.0
Parkland,Gig Harbor,69.0
Parkland,Lakewood,24206.0
Parkland,Tacoma,37927.0
Parkland,University Place,2073.0
Parkland,Fircrest,167.0
Parkland,Spokane,142.0
Parkland,Auburn,1528.0
Parkland,Bellevue,389.0
Parkland,Covington,46.0
Parkland,Enumclaw,77.0
Parkland,Federal Way,3901.0
Parkland,Issaquah,200.0
Parkland,Redmond,135.0
Parkland,Renton,69.0
Parkland,SeaTac,2818.0
Parkland,Snoqualmie,92.0
Parkland,Algona,199.0
Parkland,Kent,1360.0
Parkland,Puyallup,10820.0
Parkland,Shelton,58.0
Parkland,Des Moines,465.0
Parkland,Kirkland,128.0
Parkland,Sumner,1533.0
Parkland,Edmonds,70.0
Parkland,Marysville,74.0
Parkland,Burlington,68.0
Parkland,Bremerton,68.0
Parkland,Yakima,74.0
Parkland,Kelso,58.0
Parkland,Longview,74.0
Parkland,Camas,61.0
Parkland,Alderton,191.0
Parkland,Bangor Base,58.0
Parkland,Bethel,58.0
Parkland,Boulevard Park,46.0
Parkland,Clover Creek,3799.0
Parkland,East Port Orchard,119.0
Parkland,Elk Plain,61.0
Parkland,Esperance,70.0
Parkland,Fords Prairie,197.0
Parkland,Fort Lewis,424.0
Parkland,Graham,253.0
Parkland,Hazel Dell,115.0
Parkland,Kapowsin,46.0
Parkland,Ketron Island,69.0
Parkland,Lakeland North,73.0
Parkland,McChord AFB,897.0
Parkland,Maltby,58.0
Parkland,Midland,1366.0
Parkland,Nisqually Indian Community,46.0
Parkland,North Fort Lewis,137.0
Parkland,North Lynnwood,70.0
Parkland,Port Gamble Tribal Community,73.0
Parkland,Prairie Ridge,400.0
Parkland,Rosedale,137.0
Parkland,Shadow Lake,85.0
Parkland,Silverdale,191.0
Parkland,South Hill,5977.0
Parkland,Spanaway,10156.0
Parkland,Summit,137.0
Parkland,Summit View,206.0
Parkland,Tanglewilde,423.0
Parkland,Waller,178.0
Parkland,White Center,68.0
Parkland,Wollochet,253.0
Parkwood,Seattle,612.0
Parkwood,Bainbridge Island,72.0
Parkwood,Poulsbo,216.0
Parkwood,North Bend,397.0
Parkwood,Tukwila,144.0
Parkwood,Gig Harbor,325.0
Parkwood,Lakewood,144.0
Parkwood,Tacoma,937.0
Parkwood,Bellevue,396.0
Parkwood,Federal Way,288.0
Parkwood,Redmond,72.0
Parkwood,SeaTac,433.0
Parkwood,Port Angeles,72.0
Parkwood,Shelton,72.0
Parkwood,Lake Stevens,72.0
Parkwood,Bremerton,2757.0
Parkwood,Port Orchard,1859.0
Parkwood,Artondale,72.0
Parkwood,Bangor Base,361.0
Parkwood,Bethel,1589.0
Parkwood,Bunk Foss,72.0
Parkwood,East Port Orchard,7259.0
Parkwood,Fords Prairie,72.0
Parkwood,McChord AFB,72.0
Parkwood,Manchester,162.0
Parkwood,Navy Yard City,361.0
Parkwood,Port Gamble Tribal Community,72.0
Parkwood,Rosedale,180.0
Parkwood,Silverdale,2906.0
Parkwood,Southworth,288.0
Parkwood,Suquamish,72.0
Parkwood,Tracyton,108.0
Parkwood,Vashon,216.0
Parkwood,Wollochet,1371.0
Picnic Point,Everett,4327.0
Picnic Point,Mill Creek,653.0
Picnic Point,Mountlake Terrace,497.0
Picnic Point,Mukilteo,5301.0
Picnic Point,Seattle,2239.0
Picnic Point,Woodinville,364.0
Picnic Point,Burien,88.0
Picnic Point,Lake Forest Park,291.0
Picnic Point,Tukwila,269.0
Picnic Point,Spokane Valley,184.0
Picnic Point,Anacortes,88.0
Picnic Point,Lakewood,265.0
Picnic Point,Tacoma,92.0
Picnic Point,Bellevue,92.0
Picnic Point,Issaquah,92.0
Picnic Point,Redmond,445.0
Picnic Point,SeaTac,630.0
Picnic Point,Shoreline,1522.0
Picnic Point,Kent,360.0
Picnic Point,Snohomish,276.0
Picnic Point,Des Moines,88.0
Picnic Point,Kirkland,272.0
Picnic Point,Bothell,936.0
Picnic Point,Edmonds,1442.0
Picnic Point,Lake Stevens,269.0
Picnic Point,Lynnwood,3720.0
Picnic Point,Brier,88.0
Picnic Point,Union Gap,92.0
Picnic Point,Bothell West,92.0
Picnic Point,Bunk Foss,92.0
Picnic Point,Cottage Lake,88.0
Picnic Point,Esperance,177.0
Picnic Point,Fobes Hill,184.0
Picnic Point,Lake Cassidy,92.0
Picnic Point,Lake Stickney,88.0
Picnic Point,Larch Way,88.0
Picnic Point,Martha Lake,177.0
Picnic Point,Meadowdale,92.0
Picnic Point,North Lynnwood,6792.0
Picnic Point,White Center,88.0
Point Roberts,Bellingham,165.0
Port Angeles East,Everett,121.0
Port Angeles East,Mill Creek,242.0
Port Angeles East,Seattle,152.0
Port Angeles East,Woodinville,121.0
Port Angeles East,Lakewood,273.0
Port Angeles East,Federal Way,121.0
Port Angeles East,SeaTac,121.0
Port Angeles East,Port Angeles,8423.0
Port Angeles East,Bellingham,121.0
Port Angeles East,Snohomish,121.0
Port Angeles East,Bremerton,121.0
Port Angeles East,Silverdale,242.0
Port Gamble Tribal Community,Everett,130.0
Port Gamble Tribal Community,Mountlake Terrace,261.0
Port Gamble Tribal Community,Seattle,912.0
Port Gamble Tribal Community,Bainbridge Island,261.0
Port Gamble Tribal Community,Poulsbo,2480.0
Port Gamble Tribal Community,Tukwila,130.0
Port Gamble Tribal Community,Lakewood,130.0
Port Gamble Tribal Community,SeaTac,261.0
Port Gamble Tribal Community,Port Angeles,260.0
Port Gamble Tribal Community,Kent,391.0
Port Gamble Tribal Community,Edmonds,260.0
Port Gamble Tribal Community,Lynnwood,228.0
Port Gamble Tribal Community,Brier,130.0
